mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__estimator__max_depth,param_classifier__learning_rate,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.591294288635254,0.1242787480317438,0.03828867276509603,0.002363585302609031,2,0.7,40,"{'classifier__estimator__max_depth': 2, 'classifier__learning_rate': 0.7, 'classifier__n_estimators': 40}",0.9722640770065146,0.991398283865049,0.9966449623790542,0.9867691077502059,0.010477876582396638,1
2.8767414887746177,0.27657118349927523,0.04620194435119629,0.00723962745193558,2,0.3,40,"{'classifier__estimator__max_depth': 2, 'classifier__learning_rate': 0.3, 'classifier__n_estimators': 40}",0.9722640770065146,0.991398283865049,0.9880432641986775,0.9839018750234136,0.008342373613148726,2
1.236188252766927,0.032470186611687255,0.02479235331217448,0.004037310625574336,2,0.3,20,"{'classifier__estimator__max_depth': 2, 'classifier__learning_rate': 0.3, 'classifier__n_estimators': 20}",0.9722640770065146,0.9823467431295666,0.991398283865049,0.9820030346670435,0.007815287141523922,3
1.4034454027811687,0.059088647212367854,0.0269014835357666,0.004085871927443175,2,0.7,20,"{'classifier__estimator__max_depth': 2, 'classifier__learning_rate': 0.7, 'classifier__n_estimators': 20}",0.9722640770065146,0.9823467431295666,0.9880432641986775,0.9808846947782529,0.006524256082625487,4
1.4146563212076824,0.028031384633235082,0.0418698787689209,0.01035499139268817,1,0.7,40,"{'classifier__estimator__max_depth': 1, 'classifier__learning_rate': 0.7, 'classifier__n_estimators': 40}",0.32943975773307377,0.9593892744476459,0.9880432641986775,0.7589574321264657,0.3039400568581399,5
0.928178071975708,0.2048302676383341,0.029220422108968098,0.008237051599892629,1,0.7,20,"{'classifier__estimator__max_depth': 1, 'classifier__learning_rate': 0.7, 'classifier__n_estimators': 20}",0.32943975773307377,0.32949321218021527,0.6161816097225407,0.4250381932119433,0.13515880775554925,6
0.9937187830607096,0.23605904116734985,0.06505425771077473,0.061974270651662215,1,0.3,20,"{'classifier__estimator__max_depth': 1, 'classifier__learning_rate': 0.3, 'classifier__n_estimators': 20}",0.32943975773307377,0.32949321218021527,0.32949321218021527,0.3294753940311681,2.519866803888779e-05,7
1.6029516061147053,0.26403240719382143,0.04953606923421224,0.02932050099526648,1,0.3,40,"{'classifier__estimator__max_depth': 1, 'classifier__learning_rate': 0.3, 'classifier__n_estimators': 40}",0.32943975773307377,0.32949321218021527,0.32949321218021527,0.3294753940311681,2.519866803888779e-05,7
